ticketId	eventId	ticketTime	soldBy	numProducts	totalPrice
1136	27	2017-06-15 19:29:15	21	2	0.0
1137	27	2017-06-15 19:49:42	21	6	0.0
1138	27	2017-06-15 19:45:53	21	3	0.0
1139	27	2017-06-15 19:29:56	21	14	0.0
1140	27	2017-06-15 19:37:12	21	5	0.0
1141	27	2017-06-15 19:46:53	21	13	0.0
1142	27	2017-06-15 19:57:52	21	2	0.0
1143	27	2017-06-15 19:53:14	21	13	0.0
1144	27	2017-06-15 20:05:48	21	1	0.0
1145	27	2017-06-15 19:46:34	21	6	0.0
1146	27	2017-06-15 20:04:02	21	2	0.0
1147	27	2017-06-15 20:02:58	21	2	0.0
1148	27	2017-06-15 20:06:46	21	10	0.0
1149	27	2017-06-15 19:55:18	21	2	0.0
1150	27	2017-06-15 19:48:31	21	11	0.0
1151	27	2017-06-15 19:48:05	21	2	0.0
1152	27	2017-06-15 19:37:35	6	2	0.0
1153	27	2017-06-15 19:31:20	21	2	0.0
1154	27	2017-06-15 19:39:00	21	7	0.0
1155	27	2017-06-15 19:31:33	21	7	0.0
1156	27	2017-06-15 19:31:35	21	2	0.0
1157	27	2017-06-15 19:35:28	21	2	0.0
1158	27	2017-06-15 19:40:29	21	3	0.0
1159	27	2017-06-15 20:00:01	6	6	0.0
1160	27	2017-06-15 19:59:06	21	3	0.0
1161	27	2017-06-15 19:52:04	6	6	0.0
1162	27	2017-06-15 19:49:47	6	14	0.0
1163	27	2017-06-15 19:49:45	21	2	0.0
1164	27	2017-06-15 20:02:44	21	12	0.0
1165	27	2017-06-15 20:01:27	21	2	0.0
1166	27	2017-06-15 20:12:55	21	5	0.0
1167	27	2017-06-15 20:09:41	21	5	0.0
1168	27	2017-06-15 20:05:16	6	2	0.0
1169	27	2017-06-15 19:46:43	21	2	0.0
1170	27	2017-06-15 20:03:23	21	2	0.0
1171	27	2017-06-15 19:57:45	21	2	0.0
1172	27	2017-06-15 20:05:42	21	1	0.0
1173	27	2017-06-15 20:17:55	21	2	0.0
1174	27	2017-06-15 20:12:23	21	12	0.0
1175	27	2017-06-15 20:15:45	21	4	0.0
1176	27	2017-06-15 20:26:04	21	12	0.0
1177	27	2017-06-15 20:35:50	21	8	0.0
1178	27	2017-06-15 20:44:30	21	2	0.0
1179	27	2017-06-15 20:49:10	21	4	0.0
1180	27	2017-06-15 20:59:46	21	8	0.0
1181	28	2017-06-22 16:00:00	3	3	0.0
1182	28	2017-06-22 16:06:32	3	3	0.0
1183	28	2017-06-22 16:09:27	3	3	0.0
1184	28	2017-06-22 16:04:03	21	2	0.0
1185	28	2017-06-22 16:07:44	3	4	0.0
1186	28	2017-06-22 16:09:25	3	1	0.0
1187	28	2017-06-22 16:28:31	3	2	0.0
1188	28	2017-06-22 16:31:20	3	1	0.0
1189	28	2017-06-22 16:36:46	3	2	0.0
1190	28	2017-06-22 16:57:51	3	1	0.0
1191	28	2017-06-22 16:58:28	3	3	0.0
1192	28	2017-06-22 16:49:54	3	4	0.0
1193	28	2017-06-22 17:06:10	3	4	0.0
1194	28	2017-06-22 17:24:25	3	4	0.0
1195	28	2017-06-22 17:28:41	3	2	0.0
1196	28	2017-06-22 17:39:34	3	2	0.0
1197	28	2017-06-22 17:38:35	3	2	0.0
1198	28	2017-06-22 17:56:33	3	1	0.0
1199	28	2017-06-22 18:17:18	21	3	0.0
1200	28	2017-06-22 18:15:00	3	3	0.0
1201	28	2017-06-22 18:33:31	3	2	0.0
1202	28	2017-06-22 18:52:24	3	2	0.0
1203	28	2017-06-22 19:17:19	21	5	0.0
1204	28	2017-06-22 19:29:17	21	4	0.0
1205	28	2017-06-22 19:40:08	3	1	0.0
1206	28	2017-06-22 19:43:57	3	2	0.0
1207	28	2017-06-22 19:39:40	3	3	0.0
1208	28	2017-06-22 19:35:11	3	4	0.0
1209	28	2017-06-22 19:32:17	3	2	0.0
1210	28	2017-06-22 19:28:58	3	3	0.0
1211	28	2017-06-22 19:37:51	3	6	0.0
1212	28	2017-06-22 19:41:41	3	2	0.0
1213	28	2017-06-22 19:35:21	3	1	0.0
1214	28	2017-06-22 19:42:19	3	6	0.0
1215	28	2017-06-22 19:55:19	3	2	0.0
1216	28	2017-06-22 20:11:59	21	3	0.0
1217	28	2017-06-22 20:24:27	3	7	0.0
1218	28	2017-06-22 20:55:22	3	2	0.0
1219	28	2017-06-22 20:55:22	3	5	0.0
1220	29	2017-06-29 16:00:00	3	2	0.0
1221	29	2017-06-29 16:18:46	3	3	0.0
1222	29	2017-06-29 16:28:28	21	1	0.0
1223	29	2017-06-29 16:52:03	21	2	0.0
1224	29	2017-06-29 17:13:08	3	1	0.0
1225	29	2017-06-29 17:34:16	3	2	0.0
1226	29	2017-06-29 18:01:34	3	1	0.0
1227	29	2017-06-29 18:26:09	21	2	0.0
1228	29	2017-06-29 18:27:56	3	1	0.0
1229	29	2017-06-29 19:01:47	21	5	0.0
1230	29	2017-06-29 19:39:00	3	1	0.0
1231	29	2017-06-29 20:13:53	21	1	0.0
1232	29	2017-06-29 20:35:14	3	2	0.0
1233	29	2017-06-29 20:59:33	3	3	0.0
1234	30	2017-07-12 16:00:00	5	2	0.0
1235	30	2017-07-12 16:30:20	5	2	0.0
1236	30	2017-07-12 16:51:11	21	2	0.0
1237	30	2017-07-12 17:24:22	21	2	0.0
1238	30	2017-07-12 17:34:18	21	2	0.0
1239	30	2017-07-12 17:50:54	5	2	0.0
1240	30	2017-07-12 18:01:20	21	3	0.0
1241	30	2017-07-12 18:18:37	21	5	0.0
1242	30	2017-07-12 18:42:02	21	5	0.0
1243	30	2017-07-12 18:57:12	21	2	0.0
1244	30	2017-07-12 19:23:32	21	4	0.0
1245	30	2017-07-12 19:17:39	21	2	0.0
1246	30	2017-07-12 19:25:04	21	5	0.0
1247	30	2017-07-12 19:38:54	21	2	0.0
1248	30	2017-07-12 20:07:45	21	2	0.0
1249	30	2017-07-12 20:20:11	5	2	0.0
1250	30	2017-07-12 20:32:36	21	2	0.0
1251	30	2017-07-12 20:46:59	5	2	0.0
1252	31	2017-07-17 16:00:00	12	2	0.0
1253	31	2017-07-17 16:00:38	12	3	0.0
1254	31	2017-07-17 16:12:29	21	7	0.0
1255	31	2017-07-17 16:32:30	12	3	0.0
1256	31	2017-07-17 17:04:14	12	2	0.0
1257	31	2017-07-17 17:02:10	12	5	0.0
1258	31	2017-07-17 17:15:36	21	2	0.0
1259	31	2017-07-17 17:17:11	12	6	0.0
1260	31	2017-07-17 17:24:27	12	1	0.0
1261	31	2017-07-17 17:18:27	21	5	0.0
1262	31	2017-07-17 17:43:45	12	5	0.0
1263	31	2017-07-17 18:10:32	21	5	0.0
1264	31	2017-07-17 18:21:11	12	2	0.0
1265	31	2017-07-17 18:39:41	21	2	0.0
1266	31	2017-07-17 18:45:37	12	2	0.0
1267	31	2017-07-17 18:58:08	21	9	0.0
1268	31	2017-07-17 19:11:05	12	2	0.0
1269	31	2017-07-17 19:16:18	21	3	0.0
1270	31	2017-07-17 19:22:19	12	4	0.0
1271	31	2017-07-17 19:37:13	12	6	0.0
1272	31	2017-07-17 19:47:08	12	18	0.0
1273	31	2017-07-17 19:50:08	12	1	0.0
1274	31	2017-07-17 19:42:06	12	10	0.0
1275	31	2017-07-17 19:44:48	21	10	0.0
1276	31	2017-07-17 19:51:19	12	4	0.0
1277	31	2017-07-17 19:57:54	12	2	0.0
1278	31	2017-07-17 20:11:38	21	4	0.0
1279	31	2017-07-17 20:27:59	12	2	0.0
1280	31	2017-07-17 20:46:09	12	7	0.0
1281	31	2017-07-17 20:54:52	12	5	0.0
1282	32	2017-05-05 11:00:00	21	2	0.0
1284	32	2017-05-05 11:00:31	21	3	0.0
1285	32	2017-05-05 11:06:07	12	3	0.0
1286	32	2017-05-05 11:22:42	21	1	0.0
1287	32	2017-05-05 11:22:08	12	1	0.0
1288	32	2017-05-05 11:14:14	12	2	0.0
1289	32	2017-05-05 11:16:14	21	3	0.0
1290	32	2017-05-05 11:36:53	12	4	0.0
1291	32	2017-05-05 11:27:32	21	2	0.0
1292	32	2017-05-05 11:49:55	12	1	0.0
1293	32	2017-05-05 11:56:49	12	1	0.0
1294	32	2017-05-05 11:58:44	21	1	0.0
1295	32	2017-05-05 11:54:39	21	2	0.0
1296	32	2017-05-05 11:55:11	12	1	0.0
1297	32	2017-05-05 12:02:35	21	1	0.0
1298	32	2017-05-05 12:03:02	21	2	0.0
1299	32	2017-05-05 12:14:53	21	2	0.0
1300	32	2017-05-05 12:17:48	21	1	0.0
1301	32	2017-05-05 12:14:23	12	2	0.0
1302	32	2017-05-05 12:18:26	12	3	0.0
1303	32	2017-05-05 12:19:40	12	2	0.0
1304	32	2017-05-05 12:18:56	21	2	0.0
1305	32	2017-05-05 12:30:20	12	1	0.0
1306	32	2017-05-05 12:49:32	21	1	0.0
1307	32	2017-05-05 13:03:29	21	2	0.0
1308	32	2017-05-05 12:55:53	21	2	0.0
1309	32	2017-05-05 13:04:14	12	2	0.0
1310	32	2017-05-05 13:03:52	12	2	0.0
1311	32	2017-05-05 13:10:04	12	2	0.0
1312	32	2017-05-05 13:33:54	12	2	0.0
1313	32	2017-05-05 13:36:27	21	1	0.0
1314	32	2017-05-05 13:42:55	21	1	0.0
1315	32	2017-05-05 13:49:24	12	2	0.0
1316	32	2017-05-05 14:02:28	21	2	0.0
1317	32	2017-05-05 14:17:24	12	1	0.0
1318	32	2017-05-05 14:20:04	21	2	0.0
1319	32	2017-05-05 14:23:01	12	2	0.0
1320	32	2017-05-05 14:33:25	21	3	0.0
1321	32	2017-05-05 14:49:45	21	2	0.0
1322	33	2017-05-11 16:00:00	16	2	0.0
1323	33	2017-05-11 16:17:08	21	1	0.0
1324	33	2017-05-11 16:26:53	21	1	0.0
1325	33	2017-05-11 16:27:13	16	3	0.0
1326	33	2017-05-11 16:22:58	16	2	0.0
1327	33	2017-05-11 16:09:34	21	2	0.0
1328	33	2017-05-11 16:35:02	16	1	0.0
1329	33	2017-05-11 16:42:03	16	2	0.0
1330	33	2017-05-11 16:43:15	21	2	0.0
1331	33	2017-05-11 16:38:43	16	3	0.0
1332	33	2017-05-11 16:43:57	16	2	0.0
1333	33	2017-05-11 16:39:25	16	2	0.0
1334	33	2017-05-11 16:28:25	16	1	0.0
1335	33	2017-05-11 16:18:04	16	3	0.0
1336	33	2017-05-11 16:34:14	16	1	0.0
1337	33	2017-05-11 16:51:05	21	3	0.0
1338	33	2017-05-11 17:16:30	16	2	0.0
1339	33	2017-05-11 17:04:28	16	1	0.0
1340	33	2017-05-11 17:03:01	16	2	0.0
1341	33	2017-05-11 17:02:42	21	2	0.0
1342	33	2017-05-11 17:11:20	21	2	0.0
1343	33	2017-05-11 16:58:04	16	1	0.0
1344	33	2017-05-11 17:15:13	16	3	0.0
1345	33	2017-05-11 17:11:33	21	2	0.0
1346	33	2017-05-11 17:09:27	16	2	0.0
1347	33	2017-05-11 16:56:29	16	2	0.0
1348	33	2017-05-11 17:04:34	16	1	0.0
1349	33	2017-05-11 17:00:42	21	1	0.0
1350	33	2017-05-11 17:08:12	16	2	0.0
1351	33	2017-05-11 17:03:40	16	2	0.0
1352	33	2017-05-11 16:51:02	21	2	0.0
1353	33	2017-05-11 17:07:51	16	2	0.0
1354	33	2017-05-11 17:15:45	21	1	0.0
1355	33	2017-05-11 17:23:18	16	2	0.0
1356	33	2017-05-11 17:07:10	16	1	0.0
1357	33	2017-05-11 17:11:21	21	1	0.0
1358	33	2017-05-11 17:17:19	16	2	0.0
1359	33	2017-05-11 17:21:34	21	2	0.0
1360	33	2017-05-11 17:34:22	16	1	0.0
1361	33	2017-05-11 17:48:05	21	1	0.0
1362	33	2017-05-11 17:51:47	16	3	0.0
1363	33	2017-05-11 18:03:44	16	2	0.0
1364	33	2017-05-11 17:51:40	16	2	0.0
1365	33	2017-05-11 18:07:17	16	1	0.0
1366	33	2017-05-11 18:12:22	21	2	0.0
1367	33	2017-05-11 17:56:55	16	1	0.0
1368	33	2017-05-11 17:57:40	16	2	0.0
1369	33	2017-05-11 18:15:15	16	1	0.0
1370	33	2017-05-11 18:27:00	16	2	0.0
1371	33	2017-05-11 18:05:29	16	2	0.0
1372	33	2017-05-11 18:15:57	16	1	0.0
1373	33	2017-05-11 18:25:11	16	2	0.0
1374	33	2017-05-11 18:21:43	16	1	0.0
1375	33	2017-05-11 18:45:00	21	2	0.0
1376	33	2017-05-11 18:37:42	21	2	0.0
1377	33	2017-05-11 18:44:03	21	1	0.0
1378	33	2017-05-11 18:48:01	16	2	0.0
1379	33	2017-05-11 18:33:12	21	2	0.0
1380	33	2017-05-11 18:48:10	16	2	0.0
1381	33	2017-05-11 18:46:05	16	1	0.0
1382	33	2017-05-11 18:39:40	16	2	0.0
1383	33	2017-05-11 18:25:35	21	2	0.0
1384	33	2017-05-11 18:35:03	16	2	0.0
1385	33	2017-05-11 18:38:07	16	2	0.0
1386	33	2017-05-11 18:38:31	16	1	0.0
1387	33	2017-05-11 18:41:21	16	2	0.0
1388	33	2017-05-11 19:01:21	16	2	0.0
1389	33	2017-05-11 18:41:35	16	2	0.0
1390	33	2017-05-11 18:31:26	16	2	0.0
1391	33	2017-05-11 18:32:38	16	2	0.0
1392	33	2017-05-11 18:25:20	16	3	0.0
1393	33	2017-05-11 18:44:17	16	2	0.0
1394	33	2017-05-11 18:56:36	16	2	0.0
1395	33	2017-05-11 18:57:48	16	1	0.0
1396	33	2017-05-11 18:48:26	16	3	0.0
1397	33	2017-05-11 19:04:50	16	3	0.0
1398	33	2017-05-11 18:59:23	16	2	0.0
1399	33	2017-05-11 18:55:09	16	2	0.0
1400	33	2017-05-11 18:49:04	16	2	0.0
1401	33	2017-05-11 18:59:24	16	2	0.0
1402	33	2017-05-11 19:03:50	16	2	0.0
1403	33	2017-05-11 18:56:36	16	2	0.0
1404	33	2017-05-11 19:24:22	16	2	0.0
1405	33	2017-05-11 19:27:03	16	1	0.0
1406	33	2017-05-11 19:08:39	16	2	0.0
1407	33	2017-05-11 18:56:16	16	2	0.0
1408	33	2017-05-11 19:04:21	21	3	0.0
1409	33	2017-05-11 19:08:03	16	3	0.0
1410	33	2017-05-11 19:03:59	16	2	0.0
1411	33	2017-05-11 19:22:51	16	2	0.0
1412	33	2017-05-11 19:37:59	16	2	0.0
1413	33	2017-05-11 19:24:34	21	1	0.0
1414	33	2017-05-11 19:35:48	16	3	0.0
1415	33	2017-05-11 19:48:58	16	2	0.0
1416	33	2017-05-11 20:00:03	21	1	0.0
1417	33	2017-05-11 20:15:54	21	2	0.0
1418	33	2017-05-11 20:19:40	16	2	0.0
1419	33	2017-05-11 20:21:55	21	1	0.0
1420	33	2017-05-11 20:33:16	21	1	0.0
1421	33	2017-05-11 20:29:31	16	2	0.0
1422	33	2017-05-11 20:37:55	16	2	0.0
1423	33	2017-05-11 20:44:05	21	2	0.0
1424	33	2017-05-11 20:36:54	21	1	0.0
1425	33	2017-05-11 20:33:38	16	2	0.0
1426	33	2017-05-11 20:10:54	16	2	0.0
1427	33	2017-05-11 20:22:03	16	2	0.0
1428	33	2017-05-11 20:25:59	21	2	0.0
1429	33	2017-05-11 20:20:09	21	2	0.0
1430	33	2017-05-11 20:23:41	21	2	0.0
1431	33	2017-05-11 20:10:35	16	3	0.0
1432	33	2017-05-11 20:14:14	21	2	0.0
1433	33	2017-05-11 20:21:03	16	2	0.0
1434	33	2017-05-11 20:27:06	16	2	0.0
1435	33	2017-05-11 20:34:37	16	2	0.0
1436	33	2017-05-11 20:21:19	16	1	0.0
1437	33	2017-05-11 20:34:05	21	2	0.0
1438	33	2017-05-11 20:38:08	16	2	0.0
1439	33	2017-05-11 20:44:54	21	2	0.0
1440	33	2017-05-11 21:10:38	16	2	0.0
1441	33	2017-05-11 21:12:18	21	1	0.0
1442	33	2017-05-11 21:13:57	21	1	0.0
1443	33	2017-05-11 21:03:57	16	2	0.0
1444	33	2017-05-11 21:08:02	16	2	0.0
1445	33	2017-05-11 21:09:22	21	2	0.0
1446	33	2017-05-11 20:47:32	16	1	0.0
1447	33	2017-05-11 21:06:11	21	1	0.0
1448	33	2017-05-11 21:18:25	16	1	0.0
1449	33	2017-05-11 21:24:04	16	1	0.0
1450	33	2017-05-11 21:42:34	16	2	0.0
1451	33	2017-05-11 21:48:07	16	1	0.0
1452	33	2017-05-11 21:37:40	16	2	0.0
1453	33	2017-05-11 21:29:08	16	1	0.0
1454	33	2017-05-11 21:33:46	16	2	0.0
1455	33	2017-05-11 21:44:09	16	1	0.0
1456	33	2017-05-11 22:02:44	16	1	0.0
1457	33	2017-05-11 22:11:42	16	2	0.0
1458	33	2017-05-11 22:17:32	16	2	0.0
1459	33	2017-05-11 22:31:14	16	1	0.0
1460	33	2017-05-11 22:34:58	16	2	0.0
1461	33	2017-05-11 22:43:05	16	2	0.0
1462	33	2017-05-11 22:32:14	16	2	0.0
1463	33	2017-05-11 22:30:07	21	2	0.0
1464	33	2017-05-11 22:37:53	16	2	0.0
1465	33	2017-05-11 22:54:17	16	1	0.0
1466	33	2017-05-11 22:56:24	16	1	0.0
1467	33	2017-05-11 22:50:03	16	2	0.0
1468	33	2017-05-11 22:33:26	16	2	0.0
1469	33	2017-05-11 22:20:14	16	2	0.0
1470	33	2017-05-11 22:43:38	16	1	0.0
1471	33	2017-05-11 22:46:13	16	1	0.0
1472	33	2017-05-11 22:44:07	16	3	0.0
1473	33	2017-05-11 22:35:26	21	1	0.0
1474	33	2017-05-11 22:44:32	16	2	0.0
1475	33	2017-05-11 22:40:21	16	1	0.0
1476	33	2017-05-11 22:48:50	16	2	0.0
1477	33	2017-05-11 23:01:22	16	1	0.0
1478	33	2017-05-11 23:07:53	16	2	0.0
1479	33	2017-05-11 23:23:20	21	1	0.0
1480	33	2017-05-11 23:27:10	21	1	0.0
1481	33	2017-05-11 23:23:04	21	1	0.0
1482	33	2017-05-11 23:21:04	16	2	0.0
1483	33	2017-05-11 23:15:10	16	1	0.0
1484	33	2017-05-11 23:21:34	21	1	0.0
1485	33	2017-05-11 23:27:07	16	4	0.0
1486	33	2017-05-11 23:33:04	16	2	0.0
1487	33	2017-05-11 23:31:52	21	3	0.0
1488	33	2017-05-11 23:16:44	16	2	0.0
1489	33	2017-05-11 23:29:09	16	2	0.0
1490	33	2017-05-11 23:16:12	16	2	0.0
1491	33	2017-05-11 23:13:20	21	1	0.0
1492	33	2017-05-11 23:07:14	16	2	0.0
1493	33	2017-05-11 22:58:03	16	2	0.0
1494	33	2017-05-11 22:52:27	16	2	0.0
1495	33	2017-05-11 22:43:49	21	2	0.0
1496	33	2017-05-11 22:56:03	16	3	0.0
1497	33	2017-05-11 23:00:29	16	2	0.0
1498	33	2017-05-11 23:18:10	21	2	0.0
1499	33	2017-05-11 23:15:01	16	2	0.0
1500	33	2017-05-11 23:15:24	16	1	0.0
1501	33	2017-05-11 23:21:42	16	3	0.0
1502	33	2017-05-11 23:33:49	21	1	0.0
1503	33	2017-05-11 23:47:15	21	1	0.0
1504	33	2017-05-11 23:55:21	21	2	0.0
1505	33	2017-05-11 23:59:24	16	1	0.0
1506	33	2017-05-12 00:00:34	16	2	0.0
1507	33	2017-05-12 00:06:05	16	2	0.0
1508	33	2017-05-12 00:00:45	16	1	0.0
1509	33	2017-05-12 00:04:28	16	1	0.0
1510	33	2017-05-12 00:15:01	16	1	0.0
1511	33	2017-05-12 00:16:45	21	1	0.0
1512	33	2017-05-12 00:12:16	16	2	0.0
1513	33	2017-05-12 00:08:02	21	1	0.0
1514	33	2017-05-12 00:03:03	16	1	0.0
1515	33	2017-05-11 23:42:20	16	1	0.0
1516	33	2017-05-11 23:29:21	16	2	0.0
1517	33	2017-05-11 23:42:46	16	2	0.0
1518	33	2017-05-11 23:38:04	21	2	0.0
1519	33	2017-05-11 23:41:56	21	1	0.0
1520	33	2017-05-11 23:46:39	16	1	0.0
1521	33	2017-05-11 23:49:03	16	2	0.0
1522	33	2017-05-11 23:54:44	16	1	0.0
1523	33	2017-05-11 23:56:59	21	2	0.0
1524	33	2017-05-11 23:57:31	16	1	0.0
1525	33	2017-05-12 00:07:06	16	2	0.0
1526	33	2017-05-12 00:04:29	21	2	0.0
1527	33	2017-05-12 00:04:01	21	2	0.0
1528	33	2017-05-11 23:50:02	16	2	0.0
1529	33	2017-05-12 00:07:58	21	1	0.0
1530	33	2017-05-11 23:56:18	21	1	0.0
1531	33	2017-05-11 23:47:14	16	2	0.0
1532	33	2017-05-11 23:54:50	16	2	0.0
1533	33	2017-05-12 00:00:17	16	2	0.0
1534	33	2017-05-12 00:02:21	21	1	0.0
1535	33	2017-05-11 23:52:15	16	2	0.0
1536	33	2017-05-11 23:56:29	16	2	0.0
1537	33	2017-05-12 00:06:43	16	2	0.0
1538	33	2017-05-11 23:58:43	21	2	0.0
1539	33	2017-05-12 00:15:45	16	3	0.0
1540	33	2017-05-12 00:22:38	16	1	0.0
1541	33	2017-05-12 00:30:32	21	2	0.0
1542	33	2017-05-12 00:27:42	16	1	0.0
1543	33	2017-05-12 00:14:13	16	2	0.0
1544	33	2017-05-12 00:32:35	16	3	0.0
1545	33	2017-05-12 00:35:28	21	2	0.0
1546	33	2017-05-12 00:47:05	16	3	0.0
1547	33	2017-05-12 00:38:09	16	2	0.0
1548	33	2017-05-12 00:13:51	21	1	0.0
1549	33	2017-05-12 00:10:09	21	2	0.0
1550	33	2017-05-11 23:59:26	21	1	0.0
1551	33	2017-05-11 23:44:51	21	2	0.0
1552	33	2017-05-11 23:43:33	16	1	0.0
1553	33	2017-05-11 23:53:57	16	2	0.0
1554	33	2017-05-12 00:07:48	16	2	0.0
1555	33	2017-05-12 00:28:13	16	1	0.0
1556	33	2017-05-12 00:39:46	16	1	0.0
1557	33	2017-05-12 00:42:07	21	2	0.0
1558	33	2017-05-12 00:35:54	16	2	0.0
1559	33	2017-05-12 00:43:32	16	3	0.0
1560	33	2017-05-12 00:56:43	16	3	0.0
1561	33	2017-05-12 00:52:37	16	2	0.0
1562	33	2017-05-12 00:57:05	16	2	0.0
1563	33	2017-05-12 00:53:03	16	2	0.0
1564	33	2017-05-12 00:57:31	16	2	0.0
1565	33	2017-05-12 00:54:29	21	2	0.0
1566	33	2017-05-12 00:54:05	16	3	0.0
1567	33	2017-05-12 01:16:24	16	2	0.0
1568	33	2017-05-12 01:29:59	16	2	0.0
1569	33	2017-05-12 01:20:28	16	2	0.0
1570	33	2017-05-12 01:34:24	21	1	0.0
1571	33	2017-05-12 01:35:38	16	2	0.0
1572	33	2017-05-12 01:36:15	16	3	0.0
1573	33	2017-05-12 01:33:05	16	3	0.0
1574	33	2017-05-12 01:17:46	16	2	0.0
1575	33	2017-05-12 01:20:49	16	2	0.0
1576	33	2017-05-12 01:33:38	21	2	0.0
1577	33	2017-05-12 01:22:07	16	2	0.0
1578	33	2017-05-12 01:31:27	16	1	0.0
1579	33	2017-05-12 01:32:17	16	2	0.0
1580	33	2017-05-12 01:23:51	16	2	0.0
1581	33	2017-05-12 01:41:05	21	2	0.0
1582	33	2017-05-12 01:35:48	16	1	0.0
1583	33	2017-05-12 01:38:30	21	2	0.0
1584	33	2017-05-12 01:45:14	21	1	0.0
1585	33	2017-05-12 01:45:46	16	1	0.0
1586	33	2017-05-12 01:44:19	21	1	0.0
1587	33	2017-05-12 01:41:33	16	3	0.0
1588	33	2017-05-12 01:39:57	16	1	0.0
1589	33	2017-05-12 01:44:49	16	2	0.0
1590	33	2017-05-12 01:36:52	16	1	0.0
1591	33	2017-05-12 01:31:14	16	2	0.0
1592	33	2017-05-12 01:39:20	21	1	0.0
1593	33	2017-05-12 01:43:02	16	1	0.0
1594	34	2017-05-03 16:00:00	21	2	0.0
1595	34	2017-05-03 16:00:49	21	1	0.0
1598	34	2017-05-03 16:17:18	21	2	0.0
1599	34	2017-05-03 16:41:37	19	2	0.0
1600	34	2017-05-03 16:59:59	21	3	0.0
1601	34	2017-05-03 16:51:00	19	2	0.0
1602	34	2017-05-03 17:04:25	21	2	0.0
1603	34	2017-05-03 17:25:00	21	2	0.0
1604	34	2017-05-03 17:22:42	21	1	0.0
1605	34	2017-05-03 17:20:04	19	1	0.0
1606	34	2017-05-03 17:17:19	21	2	0.0
1607	34	2017-05-03 17:22:24	21	1	0.0
1608	34	2017-05-03 17:36:33	21	3	0.0
1609	34	2017-05-03 17:50:01	19	2	0.0
1610	34	2017-05-03 17:54:51	19	2	0.0
1611	34	2017-05-03 17:51:27	21	2	0.0
1612	34	2017-05-03 18:10:14	21	2	0.0
1613	34	2017-05-03 17:49:37	19	2	0.0
1614	34	2017-05-03 17:55:23	21	1	0.0
1615	34	2017-05-03 17:50:40	21	1	0.0
1616	34	2017-05-03 17:51:42	21	2	0.0
1617	34	2017-05-03 18:06:10	19	1	0.0
1618	34	2017-05-03 18:06:44	19	1	0.0
1619	34	2017-05-03 18:18:16	21	2	0.0
1620	34	2017-05-03 18:10:51	19	2	0.0
1621	34	2017-05-03 17:58:30	21	2	0.0
1622	34	2017-05-03 18:11:21	21	1	0.0
1623	34	2017-05-03 18:16:36	21	2	0.0
1624	34	2017-05-03 18:19:21	21	2	0.0
1625	34	2017-05-03 17:55:59	19	2	0.0
1626	34	2017-05-03 17:51:38	21	2	0.0
1627	34	2017-05-03 18:06:15	19	2	0.0
1628	34	2017-05-03 18:24:49	21	1	0.0
1629	34	2017-05-03 18:47:58	21	2	0.0
1630	34	2017-05-03 18:30:52	19	2	0.0
1631	34	2017-05-03 18:38:39	19	1	0.0
1632	34	2017-05-03 18:41:15	21	2	0.0
1633	34	2017-05-03 18:48:21	19	1	0.0
1634	34	2017-05-03 18:52:43	21	1	0.0
1635	34	2017-05-03 18:55:42	19	1	0.0
1636	34	2017-05-03 18:59:21	21	2	0.0
1637	34	2017-05-03 18:55:08	21	3	0.0
1638	34	2017-05-03 19:01:52	19	2	0.0
1639	34	2017-05-03 19:01:03	19	1	0.0
1640	34	2017-05-03 19:10:23	21	2	0.0
1641	34	2017-05-03 19:08:26	19	2	0.0
1642	34	2017-05-03 18:59:18	19	2	0.0
1643	34	2017-05-03 19:18:57	21	2	0.0
1644	34	2017-05-03 19:24:43	21	2	0.0
1645	34	2017-05-03 19:17:25	21	3	0.0
1646	34	2017-05-03 19:20:34	21	1	0.0
1647	34	2017-05-03 18:56:38	19	2	0.0
1648	34	2017-05-03 18:51:43	19	2	0.0
1649	34	2017-05-03 18:54:08	21	2	0.0
1650	34	2017-05-03 18:54:03	21	1	0.0
1651	34	2017-05-03 18:52:28	21	3	0.0
1652	34	2017-05-03 18:52:16	21	2	0.0
1653	34	2017-05-03 18:52:41	21	2	0.0
1654	34	2017-05-03 18:47:35	21	2	0.0
1655	34	2017-05-03 18:55:13	21	2	0.0
1656	34	2017-05-03 19:07:38	21	3	0.0
1657	34	2017-05-03 19:19:13	21	3	0.0
1658	34	2017-05-03 19:25:29	21	2	0.0
1659	34	2017-05-03 19:42:45	19	2	0.0
1660	34	2017-05-03 19:38:25	21	1	0.0
1661	34	2017-05-03 19:21:13	19	2	0.0
1662	34	2017-05-03 19:28:00	21	1	0.0
1663	34	2017-05-03 19:35:43	19	2	0.0
1664	34	2017-05-03 19:45:03	21	2	0.0
1665	34	2017-05-03 20:03:07	21	1	0.0
1666	34	2017-05-03 20:06:34	21	2	0.0
1667	34	2017-05-03 20:05:02	19	1	0.0
1668	34	2017-05-03 20:13:20	21	2	0.0
1669	34	2017-05-03 20:27:41	19	2	0.0
1670	34	2017-05-03 20:45:52	21	1	0.0
1671	34	2017-05-03 20:52:28	21	2	0.0
1672	34	2017-05-03 20:44:54	21	1	0.0
1673	34	2017-05-03 20:42:11	21	2	0.0
1674	34	2017-05-03 20:41:26	21	1	0.0
1675	34	2017-05-03 20:46:41	21	2	0.0
