productSoldId	productCode	ticketId
7460	sl3	2667
7461	c2	2667
7462	sl3	2668
7463	d3	2668
7464	sl3	2669
7465	bf	2669
7466	d3	2670
7467	bf	2670
7468	sl2	2670
7469	c1	2670
7470	c3	2670
7471	c1	2670
7472	c3	2670
7473	c1	2671
7474	c3	2671
7475	d3	2672
7476	d2	2673
7477	sl2	2673
7478	c3	2674
7479	dk	2675
7480	c2	2676
7481	sl3	2676
7482	sl1	2677
7483	c3	2677
7484	sl1	2678
7485	bf	2678
7486	c2	2678
7487	d3	2679
7488	d3	2680
7489	sl1	2681
7490	c3	2682
7491	dk	2682
7492	d3	2682
7493	c1	2683
7494	bf	2683
7495	sl2	2684
7496	c2	2684
7497	c3	2685
7498	sl1	2685
7499	sl2	2685
7500	sl1	2685
7501	dk	2685
7502	c3	2685
7503	bf	2686
7504	sl3	2686
7505	c3	2687
7506	dk	2687
7507	d2	2688
7508	dk	2688
7509	c2	2689
7510	d1	2689
7511	c2	2689
7512	c2	2690
7513	c2	2690
7514	c3	2691
7515	sl2	2691
7516	c1	2692
7517	dk	2692
7518	c2	2692
7519	bf	2692
7520	d3	2693
7521	sl2	2693
7522	bf	2694
7523	c2	2694
7524	d3	2694
7525	sl3	2694
7526	d1	2694
7527	c2	2695
7528	dk	2695
7529	sl3	2696
7530	c3	2696
7531	sl1	2697
7532	sl2	2697
7533	c2	2698
7534	d3	2699
7535	d3	2699
7536	bf	2699
7537	d2	2699
7538	sl3	2700
7539	c2	2700
7540	c3	2701
7541	d2	2701
7542	d2	2702
7543	dk	2703
7544	sl3	2703
7545	sl2	2703
7546	c1	2703
7547	d3	2703
7548	sl2	2704
7549	c3	2704
7550	d2	2704
7551	dk	2704
7552	d2	2704
7553	d3	2704
7554	bf	2704
7555	bf	2705
7556	d1	2705
7557	dk	2706
7558	d3	2706
7559	sl3	2706
7560	dk	2706
7561	bf	2706
7562	c1	2707
7563	d2	2707
7564	sl2	2708
7565	dk	2709
7566	c3	2709
7567	sl3	2710
7568	c1	2711
7569	d3	2711
7570	d1	2711
7571	c2	2711
7572	dk	2712
7573	sl3	2712
7574	c3	2712
7575	c3	2712
7576	d2	2712
7577	sl1	2712
7578	sl2	2712
7579	c2	2713
7580	c2	2713
7581	dk	2713
7582	sl1	2714
7583	dk	2714
7584	d2	2715
7585	c1	2715
7586	dk	2715
7587	dk	2715
7588	c2	2715
7589	dk	2715
7590	d3	2715
7591	dk	2715
7592	d1	2715
7593	d3	2715
7594	dk	2716
7595	c1	2716
7596	c2	2716
7597	d2	2717
7598	d1	2717
7599	dk	2717
7600	c1	2717
7601	sl2	2718
7602	d3	2718
7603	d3	2718
7604	bf	2718
7605	d2	2718
7606	c2	2719
7607	sl3	2719
7608	c3	2720
7609	d3	2720
7610	d2	2721
7611	sl2	2721
7612	d3	2722
7613	dk	2722
7614	sl1	2722
7615	c3	2723
7616	bf	2723
7617	c3	2723
7618	c3	2723
7619	dk	2723
7620	sl1	2723
7621	sl3	2723
7622	sl1	2724
7623	c1	2724
7624	d3	2724
7625	d3	2725
7626	bf	2726
7627	d1	2726
7628	sl2	2726
7629	c2	2726
7630	bf	2726
7631	bf	2727
7632	c1	2727
7633	d3	2728
7634	c3	2728
7635	c1	2729
7636	d2	2729
7637	c1	2730
7638	d3	2730
7639	c1	2730
7640	bf	2731
7641	c1	2731
7642	sl1	2732
7643	sl2	2732
7644	c3	2732
7645	c2	2733
7646	d3	2733
7647	d2	2734
7648	dk	2734
7649	dk	2734
7650	bf	2734
7651	d2	2734
7652	d3	2734
7653	sl3	2734
7654	c2	2734
7655	c1	2735
7656	c1	2735
7657	d1	2735
7658	c3	2735
7659	sl2	2735
7660	c1	2735
7661	sl1	2735
7662	dk	2736
7663	sl3	2736
7664	sl2	2737
7665	d1	2737
7666	sl1	2737
7667	c3	2737
7668	c2	2737
7669	c1	2737
7670	c3	2737
7671	d1	2738
7672	c1	2738
7673	d3	2739
7674	c1	2739
7675	dk	2740
7676	dk	2740
7677	d2	2740
7678	d2	2740
7679	sl2	2740
7680	sl3	2740
7681	dk	2740
7682	dk	2741
7683	sl1	2741
7684	sl2	2742
7685	dk	2742
7686	c2	2742
7687	d2	2742
7688	bf	2742
7689	sl2	2742
7690	d1	2743
7691	d1	2743
7692	sl2	2744
7693	dk	2744
7694	dk	2744
7695	sl3	2744
7696	c1	2744
7697	sl1	2745
7698	c1	2745
7699	d1	2746
7700	d2	2747
7701	sl1	2747
7702	sl3	2747
7703	d1	2747
7704	d3	2747
7705	c1	2747
7706	sl2	2748
7707	c3	2749
7708	d3	2749
7709	d1	2749
7710	d1	2750
7711	sl1	2750
7712	bf	2750
7713	d1	2750
7714	d3	2750
7715	c2	2750
7716	d2	2750
7717	d3	2750
7718	c1	2750
7719	d2	2750
7720	dk	2750
7721	d2	2750
7722	sl1	2750
7723	c1	2751
7724	sl2	2751
7725	d1	2751
7726	sl3	2752
7727	d2	2752
7728	bf	2753
7729	d3	2753
7730	sl1	2753
7731	sl2	2754
7732	c2	2754
7733	bf	2754
7734	dk	2754
7735	bf	2754
7736	dk	2754
7737	sl1	2754
7738	c1	2754
7739	d1	2754
7740	sl2	2754
7741	d2	2754
7742	sl3	2754
7743	d3	2754
7744	sl2	2754
7745	sl3	2755
7746	d1	2755
7747	sl1	2756
7748	sl2	2756
7749	d2	2756
7750	sl1	2756
7751	d1	2757
7752	c3	2757
7753	sl3	2757
7754	bf	2757
7755	dk	2757
7756	sl1	2758
7757	dk	2758
7758	c2	2758
7759	sl2	2759
7760	d3	2759
7761	sl1	2760
7762	c1	2760
7763	d3	2761
7764	sl3	2761
7765	d2	2762
7766	c3	2763
7767	bf	2763
7768	c1	2763
7769	c2	2763
7770	c3	2763
7771	c3	2763
7772	d3	2764
7773	sl1	2764
7774	c3	2765
7775	d1	2765
7776	d2	2766
7777	d1	2766
7778	sl1	2767
7779	sl3	2767
7780	c2	2768
7781	c1	2768
7782	c3	2768
7783	d3	2768
7784	sl2	2768
7785	c1	2768
7786	c3	2769
7787	sl1	2769
7788	c1	2769
7789	d2	2769
7790	bf	2770
7791	dk	2770
7792	c3	2771
7793	c2	2771
7794	sl1	2771
7795	d3	2772
7796	d3	2772
7797	c3	2773
7798	dk	2773
7799	sl1	2773
7800	c3	2774
7801	sl3	2774
7802	c2	2775
7803	dk	2775
7804	sl3	2775
7805	sl3	2775
7806	bf	2775
7807	sl2	2775
7808	c1	2775
7809	d3	2775
7810	c1	2776
7811	sl1	2776
7812	c3	2776
7813	d1	2776
7814	d2	2776
7815	d1	2777
7816	sl3	2777
7817	c3	2777
7818	sl3	2778
7819	dk	2778
7820	d1	2779
7821	c1	2779
7822	c3	2779
7823	dk	2780
7824	sl2	2780
7825	bf	2781
7826	c3	2781
7827	dk	2782
7828	sl1	2782
7829	dk	2782
7830	d3	2782
7831	c1	2782
7832	dk	2782
7833	d2	2782
7834	sl3	2783
7835	d1	2783
7836	c1	2784
7837	dk	2784
7838	bf	2784
7839	c1	2784
7840	d3	2784
7841	d1	2784
7842	sl3	2784
7843	c1	2784
7844	d3	2784
7845	sl3	2785
7846	bf	2785
7847	bf	2786
7848	bf	2786
7849	bf	2787
7850	c3	2787
7851	d1	2788
7852	sl3	2788
7853	sl1	2789
7854	d2	2789
7855	sl2	2789
7856	d2	2789
7857	sl3	2789
7858	d2	2789
7859	sl2	2789
7860	sl2	2789
7861	d2	2790
7862	c2	2790
7863	sl2	2790
7864	d1	2790
7865	sl2	2790
7866	sl2	2790
7867	c3	2791
7868	sl3	2791
7869	dk	2792
7870	sl1	2792
7871	sl1	2792
7872	d2	2792
7873	bf	2792
7874	sl2	2792
7875	dk	2792
7876	sl1	2792
7877	d2	2792
7878	d1	2792
7879	d2	2792
7880	dk	2793
7881	c2	2793
7882	c1	2793
7883	sl2	2793
7884	c3	2793
7885	sl2	2793
7886	d2	2794
7887	d3	2794
7888	dk	2794
7889	dk	2795
7890	sl3	2795
7891	sl2	2795
7892	sl2	2796
7893	c3	2796
7894	dk	2797
7895	bf	2797
7896	sl1	2798
7897	sl2	2798
7898	dk	2798
7899	c3	2798
7900	sl3	2798
7901	sl1	2798
7902	c2	2798
7903	sl1	2798
7904	c1	2798
7905	d2	2798
7906	d3	2798
7907	d3	2798
7908	d1	2798
7909	d3	2798
7910	dk	2799
7911	d2	2799
7912	d1	2799
7913	c2	2799
7914	sl3	2800
7915	c1	2800
7916	c1	2800
7917	sl2	2800
7918	c1	2800
7919	c2	2800
7920	dk	2800
7921	sl2	2800
7922	d1	2800
7923	sl3	2800
7924	dk	2800
7925	sl3	2801
7926	sl2	2801
7927	c3	2802
7928	c2	2802
7929	c3	2802
7930	c1	2802
7931	d3	2802
7932	sl2	2802
7933	c1	2802
7934	c3	2803
7935	c3	2803
7936	d1	2804
7937	sl3	2804
7938	d2	2805
7939	sl1	2805
7940	d2	2805
7941	d2	2805
7942	d3	2805
7943	c1	2805
7944	dk	2805
7945	c2	2805
7946	c2	2805
7947	c3	2805
7948	c2	2805
7949	c1	2806
7950	c1	2806
7951	d1	2807
7952	bf	2807
7953	d3	2808
7954	sl2	2808
7955	d3	2809
7956	sl1	2809
7957	sl1	2810
7958	d2	2811
7959	c2	2812
7960	dk	2812
7961	d3	2813
7962	dk	2814
7963	sl1	2814
7964	sl2	2814
7965	c3	2814
7966	d3	2815
7967	sl1	2815
7968	sl3	2815
7969	sl3	2815
7970	d3	2815
7971	c3	2815
7972	dk	2816
7973	d3	2816
7974	bf	2817
7975	bf	2817
7976	sl3	2817
7977	d2	2818
7978	c3	2818
7979	d3	2818
7980	dk	2818
7981	d3	2818
7982	c3	2818
7983	dk	2819
7984	c3	2819
7985	bf	2820
7986	c1	2820
7987	sl1	2821
7988	c3	2822
7989	d3	2823
7990	sl1	2823
7991	d2	2824
7992	d2	2824
7993	d1	2824
7994	c3	2824
7995	sl1	2824
7996	bf	2824
7997	d2	2824
7998	sl1	2824
7999	d3	2825
8000	c3	2825
8001	c1	2826
8002	c3	2827
8003	sl3	2827
8004	c3	2828
8005	sl1	2828
8006	dk	2828
8007	c1	2828
8008	d2	2829
8009	sl2	2829
8010	c3	2829
8011	sl2	2829
8012	d1	2829
8013	c2	2829
8014	sl2	2830
8015	sl3	2830
8016	d2	2831
8017	d1	2831
8018	dk	2831
8019	d3	2831
8020	c1	2831
8021	d3	2831
8022	c1	2832
8023	c3	2833
8024	d3	2834
8025	sl3	2834
8026	d3	2835
8027	sl1	2835
8028	d1	2835
8029	d3	2835
8030	d1	2835
8031	c1	2835
8032	d2	2835
8033	c3	2835
8034	bf	2835
8035	d3	2835
8036	bf	2836
8037	d3	2837
8038	dk	2837
8039	dk	2837
8040	c1	2837
8041	dk	2837
8042	d1	2837
8043	d2	2838
8044	c3	2838
8045	sl2	2838
8046	bf	2839
8047	c2	2839
8048	sl2	2839
8049	sl3	2839
8050	c1	2839
8051	d1	2839
8052	d2	2839
8053	sl2	2839
8054	d2	2839
8055	d3	2840
8056	dk	2840
8057	bf	2840
8058	c3	2840
8059	sl2	2840
8060	sl2	2840
8061	sl3	2840
8062	dk	2840
8063	c3	2841
8064	bf	2841
8065	sl3	2842
8066	sl1	2842
8067	d2	2842
8068	bf	2843
8069	d3	2843
8070	sl2	2844
8071	c2	2844
8072	c2	2844
8073	d1	2844
8074	sl3	2844
8075	sl1	2844
8076	d2	2844
8077	d3	2844
8078	c2	2845
8079	dk	2845
8080	c3	2846
8081	c2	2846
8082	d3	2846
8083	c3	2846
8084	dk	2847
8085	c3	2848
8086	c3	2848
8087	c1	2848
8088	sl1	2848
8089	sl2	2848
8090	dk	2848
8091	c3	2848
8092	sl3	2848
8093	sl3	2849
8094	dk	2849
8095	sl2	2849
8096	sl1	2849
8097	sl1	2849
8098	dk	2850
8099	sl2	2850
8100	c2	2850
8101	d3	2850
8102	sl3	2850
8103	dk	2850
8104	d1	2851
8105	c1	2851
8106	d1	2852
8107	d3	2852
8108	c1	2852
8109	d2	2853
8110	d1	2853
8111	sl2	2854
8112	d1	2854
8113	d2	2854
8114	sl2	2854
8115	d2	2854
8116	d1	2854
8117	c3	2854
8118	d3	2854
8119	dk	2854
8120	c3	2855
8121	c2	2855
8122	c1	2855
8123	c2	2855
8124	d2	2855
8125	c3	2855
8126	dk	2855
8127	sl1	2855
8128	bf	2855
8129	c1	2856
8130	c1	2856
8131	d1	2856
8132	bf	2857
8133	dk	2857
8134	bf	2857
8135	dk	2857
8136	c2	2857
8137	d3	2857
8138	d3	2857
8139	c3	2858
8140	dk	2858
8141	c2	2859
8142	d3	2859
8143	c1	2860
8144	c2	2860
8145	c1	2861
8146	d2	2861
8147	d3	2861
8148	c1	2861
8149	sl3	2861
8150	d3	2861
8151	sl3	2861
8152	sl2	2861
8153	sl3	2861
8154	c3	2861
8155	dk	2861
8156	d2	2862
8157	sl2	2862
8158	sl1	2862
8159	dk	2862
8160	c3	2862
8161	d2	2862
8162	c3	2862
8163	d3	2863
8164	bf	2863
8165	dk	2864
8166	c3	2864
8167	d1	2865
8168	sl3	2865
8169	d2	2866
8170	d2	2866
8171	c3	2867
8172	d1	2867
8173	c1	2867
8174	c1	2867
8175	c3	2867
8176	c2	2867
8177	sl1	2867
8178	d2	2868
8179	d3	2868
8180	c3	2868
8181	sl3	2868
8182	sl3	2869
8183	bf	2869
8184	d1	2870
8185	d3	2870
8186	sl3	2871
8187	dk	2871
8188	d2	2872
8189	d3	2872
8190	d2	2873
8191	bf	2873
8192	c1	2874
8193	c1	2875
8194	sl1	2875
8195	bf	2876
8196	d1	2876
8197	bf	2877
8198	sl3	2877
8199	d2	2878
8200	d1	2879
8201	bf	2879
8202	bf	2880
8203	dk	2880
8204	c2	2880
8205	d1	2880
8206	sl1	2880
8207	bf	2880
8208	dk	2880
8209	d3	2881
8210	c1	2881
8211	sl1	2881
8212	d2	2881
8213	sl1	2881
8214	c1	2881
8215	d1	2881
8216	d3	2881
8217	d3	2881
8218	sl3	2881
8219	sl3	2881
8220	c3	2881
8221	d1	2882
8222	sl1	2882
8223	sl1	2883
8224	d3	2883
8225	c3	2884
8226	sl2	2884
8227	c3	2884
8228	d1	2885
8229	d3	2885
8230	bf	2885
8231	c1	2885
8232	sl3	2886
8233	c1	2886
8234	sl3	2886
8235	d3	2887
8236	d1	2888
8237	c1	2888
8238	c1	2888
8239	sl3	2888
8240	sl3	2889
8241	sl3	2889
8242	sl1	2889
8243	bf	2889
8244	d3	2889
8245	dk	2889
8246	c2	2889
8247	d2	2889
8248	c3	2890
8249	d2	2890
8250	c2	2890
8251	sl1	2890
8252	sl1	2890
8253	d2	2891
8254	d1	2891
8255	c2	2891
8256	c1	2892
8257	sl3	2892
8258	sl3	2892
8259	d3	2893
8260	sl2	2893
8261	d1	2894
8262	dk	2894
8263	bf	2895
8264	sl2	2895
8265	sl3	2896
8266	bf	2896
8267	d3	2896
8268	c3	2896
8269	d3	2896
8270	bf	2896
8271	c1	2896
8272	d3	2896
8273	c1	2897
8274	c1	2897
8275	sl2	2897
8276	sl1	2898
8277	dk	2898
8278	sl1	2899
8279	sl2	2899
8280	d2	2899
8281	d3	2899
8282	c3	2899
8283	c3	2899
8284	dk	2899
8285	d2	2899
8286	d3	2899
8287	d3	2899
8288	c1	2899
8289	d2	2899
8290	sl1	2900
8291	c1	2901
8292	d2	2901
8293	c3	2902
8294	dk	2902
8295	c2	2903
8296	dk	2903
8297	dk	2904
8298	sl3	2904
8299	dk	2905
8300	bf	2905
8301	sl3	2906
8302	c3	2907
8303	d3	2907
8304	d3	2907
8305	d1	2907
8306	d3	2907
8307	sl3	2907
8308	dk	2907
8309	d3	2907
8310	c3	2908
8311	bf	2908
8312	c3	2909
8313	c1	2909
8314	sl1	2909
8315	d3	2909
8316	dk	2909
8317	d3	2909
8318	c2	2909
8319	d2	2909
8320	d1	2909
8321	sl2	2909
8322	dk	2910
8323	c1	2911
8324	d1	2911
8325	c3	2912
8326	d3	2912
8327	c2	2913
8328	c1	2913
8329	c3	2914
8330	sl2	2915
8331	dk	2915
8332	sl3	2916
8333	c2	2916
8334	d3	2916
8335	c1	2916
8336	sl3	2917
8337	sl1	2917
8338	c2	2917
8339	sl1	2917
8340	sl1	2917
8341	sl3	2917
8342	d2	2917
8343	sl2	2917
8344	sl2	2918
8345	d1	2918
8346	sl2	2918
8347	d2	2918
8348	sl1	2918
8349	c1	2918
8350	sl1	2918
8351	d2	2919
8352	sl3	2919
8353	dk	2919
8354	c1	2919
8355	d1	2919
8356	dk	2919
8357	c2	2920
8358	d2	2920
8359	sl3	2921
8360	sl3	2921
8361	sl1	2921
8362	c3	2921
8363	dk	2921
8364	sl3	2921
8365	dk	2921
8366	c3	2921
8367	d2	2921
8368	d2	2921
8369	c1	2921
8370	c3	2921
8371	d1	2921
8372	c2	2922
8373	d2	2922
8374	sl1	2923
8375	sl3	2923
8376	d2	2923
8377	sl2	2923
8378	d2	2923
8379	c2	2923
8380	c2	2924
8381	dk	2924
8382	sl1	2924
8383	c1	2925
8384	sl1	2925
8385	c2	2925
8386	d3	2925
8387	d1	2925
8388	d2	2925
8389	c1	2926
8390	sl2	2926
8391	c1	2926
8392	sl3	2926
8393	d3	2926
8394	d3	2926
8395	sl3	2927
8396	sl1	2927
8397	bf	2927
8398	d1	2928
8399	dk	2928
8400	c1	2929
8401	sl1	2929
8402	c2	2930
8403	sl3	2930
8404	d1	2930
8405	c1	2931
8406	c1	2931
8407	c3	2931
8408	sl2	2931
8409	d1	2931
8410	sl3	2932
8411	bf	2932
8412	c3	2933
8413	sl2	2934
8414	d1	2934
8415	dk	2935
8416	d1	2935
8417	d2	2935
8418	dk	2935
8419	sl2	2935
8420	c1	2935
8421	bf	2935
8422	c2	2935
8423	sl1	2935
8424	c1	2935
8425	sl2	2935
8426	sl3	2936
8427	c1	2936
8428	bf	2937
8429	d1	2937
8430	sl1	2937
8431	sl1	2937
8432	bf	2937
8433	d1	2938
8434	sl1	2938
8435	d1	2939
8436	c3	2939
8437	sl2	2940
8438	c3	2940
8439	sl1	2941
8440	c2	2941
8441	c1	2941
8442	dk	2941
8443	c2	2941
8444	d1	2942
8445	c2	2942
8446	c1	2943
8447	bf	2943
8448	sl2	2944
8449	sl2	2945
8450	sl3	2945
8451	c3	2946
8456	dk	2949
8457	sl1	2949
8458	c1	2950
8459	c1	2950
8460	c1	2950
8461	sl1	2950
8462	d3	2951
8463	d1	2951
8464	c2	2952
8465	sl1	2952
8466	sl3	2953
8467	c3	2953
8468	sl1	2954
8469	c3	2955
8470	bf	2955
8471	dk	2956
8472	c2	2956
8473	sl2	2957
8474	c1	2958
8475	d2	2958
8476	c3	2958
8477	c3	2958
8478	d3	2959
8479	c2	2959
8480	d2	2959
8481	sl1	2959
8482	dk	2959
8483	dk	2960
8484	sl1	2960
8485	sl3	2961
8486	sl2	2961
8487	c3	2961
8488	sl1	2961
8489	sl1	2962
8490	c3	2962
8491	c1	2962
8492	dk	2962
8493	dk	2963
8494	dk	2963
8495	d3	2964
8496	c3	2964
8497	d1	2965
8498	d2	2965
8499	sl1	2966
8500	sl3	2966
8501	d1	2967
8502	c3	2967
8503	d2	2968
8504	d3	2969
8505	sl3	2969
8506	c1	2970
8507	c2	2970
8508	d1	2970
8509	sl2	2970
8510	sl2	2970
8511	d1	2970
8512	c3	2971
8513	c1	2971
8514	d2	2972
8515	c1	2972
8516	bf	2973
8517	dk	2973
8518	c3	2974
8519	d3	2974
8520	d1	2975
8521	d3	2975
8522	c3	2976
8523	c3	2976
8524	sl2	2976
8525	c1	2977
8526	d1	2977
8527	dk	2978
8528	d1	2978
8529	d1	2978
8530	sl2	2978
8531	c1	2978
8532	sl1	2978
8533	d3	2978
8534	bf	2978
8535	d2	2979
8536	bf	2979
8537	sl2	2980
8538	d2	2980
8539	c1	2980
8540	sl3	2980
8541	bf	2980
8542	d2	2981
8543	sl3	2981
8544	d1	2982
8545	sl3	2982
8546	c2	2982
8547	sl3	2982
8548	c1	2982
8549	c3	2982
8550	dk	2982
8551	d2	2983
8552	c3	2983
8553	sl2	2984
8554	sl2	2984
8555	sl1	2985
8556	sl1	2985
8557	c2	2986
8558	sl2	2987
8559	c2	2987
8560	dk	2988
8561	sl3	2988
8562	bf	2989
8563	d2	2990
8564	c1	2990
8565	bf	2990
8566	c2	2991
8567	sl2	2991
8568	dk	2992
8569	d1	2992
8570	sl1	2993
8571	d2	2994
8572	c2	2995
8573	c2	2996
8574	d3	2996
8575	sl3	2996
8576	c2	2996
8577	c3	2996
8578	sl3	2997
8579	c3	2997
8580	d2	2998
8581	sl3	2998
8582	c3	2999
8583	c2	2999
8584	d3	3000
8585	c2	3000
8586	sl2	3001
8587	sl2	3001
8588	sl2	3002
8589	sl1	3003
8590	sl1	3003
8591	bf	3004
8592	d1	3004
8593	c3	3005
8594	d2	3005
8595	d2	3006
8596	sl2	3006
8597	bf	3007
8598	dk	3007
8599	c1	3008
8600	sl3	3008
8601	sl1	3008
8602	sl3	3009
8603	d1	3009
8604	sl1	3010
8605	c2	3010
8606	bf	3010
8607	c3	3011
8608	dk	3011
8609	c1	3011
8610	dk	3011
8611	d1	3011
8612	c3	3011
8613	c2	3011
8614	sl1	3011
8615	d1	3011
8616	d3	3011
8617	d3	3011
8618	sl1	3012
8619	dk	3012
8620	d2	3013
8621	d1	3013
8622	sl3	3013
8623	d1	3013
8624	sl3	3014
8625	sl1	3014
8626	d1	3015
8627	sl1	3015
8628	bf	3016
8629	dk	3016
8630	dk	3017
8631	c1	3017
8632	c3	3018
8633	sl3	3018
8634	d1	3019
8635	sl2	3019
8636	sl3	3020
8637	bf	3020
8638	sl1	3020
8639	sl1	3021
8640	bf	3021
8641	sl1	3022
8642	d3	3022
8643	sl1	3023
8644	c1	3023
8645	sl3	3023
8646	d2	3023
8647	c3	3024
8648	dk	3024
8649	sl2	3025
8650	dk	3025
8651	wc	3026
8652	d2	3026
8653	d3	3026
8654	pt	3027
8655	b	3027
8656	dk	3028
8657	c2	3028
8658	wc	3029
8659	c1	3029
8660	fl	3029
8661	sl1	3029
8662	s2	3029
8663	bs	3029
8664	c2	3029
8665	c3	3030
8666	d2	3030
8667	bf	3030
8668	bf	3031
8669	sl3	3031
8670	s2	3031
8671	sl2	3031
8672	fl	3031
8673	d3	3032
8674	sl1	3032
8675	c1	3033
8676	wc	3033
8677	sl3	3033
8678	fl	3033
8679	b	3034
8680	sl1	3034
8681	s1	3035
8682	wc	3035
8683	pt	3036
8684	sl3	3036
8685	pt	3037
8686	bf	3037
8687	d3	3038
8688	pt	3038
8689	bs	3039
8690	bf	3039
8691	d2	3040
8692	mt	3040
8693	s2	3040
8694	c3	3041
8695	ts	3041
8696	s1	3042
8697	dk	3042
8698	b	3043
8699	bf	3043
8700	ss	3044
8701	dk	3044
8702	c3	3044
8703	bf	3044
8704	s1	3044
8705	fl	3044
8706	s1	3044
8707	c3	3044
8708	fl	3045
8709	d1	3045
8710	mt	3046
8711	c2	3046
8712	sl3	3047
8713	sl1	3047
8714	sl2	3047
8715	d2	3047
8716	bs	3047
8717	c2	3047
8718	d2	3047
8719	ms	3047
8720	s2	3048
8721	b	3048
8722	ts	3048
8723	ts	3048
8724	sl3	3048
8725	bf	3048
8726	sl2	3048
8727	dk	3048
8728	d3	3048
8729	ms	3048
8730	fl	3048
8731	c3	3049
8732	ss	3050
8733	fl	3050
8734	sl3	3050
8735	ss	3050
8736	mt	3050
8737	ms	3051
8738	d2	3051
8739	c1	3052
8740	ts	3052
8741	c1	3053
8742	wc	3053
8743	ts	3053
8744	d1	3053
8745	sl1	3054
8746	mt	3054
8747	c3	3054
8748	ms	3054
8749	bs	3054
8750	sl1	3054
8751	mt	3054
8752	d1	3054
8753	d3	3054
8754	d2	3055
8755	ts	3055
8756	c1	3055
8757	d1	3055
8758	s2	3055
8759	c1	3055
8760	ts	3055
8761	ms	3056
8762	sl1	3056
8763	ss	3056
8764	c1	3056
8765	d1	3056
8766	b	3056
8767	s2	3056
8768	bs	3056
8769	mt	3056
8770	mt	3056
8771	sl2	3057
8772	wc	3057
8773	dk	3057
8774	ms	3057
8775	c2	3057
8776	s2	3057
8777	ts	3057
8778	c1	3058
8779	fl	3058
8780	c2	3058
8781	c2	3058
8782	d1	3058
8783	bf	3058
8784	mt	3058
8785	d2	3058
8786	ts	3058
8787	c3	3058
8788	c3	3058
8789	bf	3059
8790	ts	3060
8791	mt	3060
8792	bf	3060
8793	c3	3060
8794	d2	3060
8795	pt	3061
8796	d1	3061
8797	dk	3061
8798	s2	3061
8799	s2	3061
8800	wc	3062
8801	sl2	3062
8802	dk	3062
8803	bf	3062
8804	sl2	3062
8805	d3	3063
8806	d3	3064
8807	s1	3064
8808	dk	3065
8809	fl	3065
8810	b	3066
8811	c3	3066
8812	sl3	3066
8813	c2	3066
8814	b	3067
8815	s1	3067
8816	mt	3067
8817	b	3067
8818	ss	3067
8819	d3	3067
8820	s1	3067
8821	c3	3067
8822	pt	3067
8823	pt	3068
8824	b	3068
8825	d3	3068
8826	c2	3068
8827	c3	3068
8828	wc	3068
8829	ts	3069
8830	c1	3069
8831	b	3069
8832	d2	3070
8833	bs	3070
8834	ts	3070
8835	sl2	3070
8836	fl	3071
8837	d3	3071
8838	sl3	3072
8839	ss	3073
8840	s2	3073
8841	bf	3074
8842	d1	3074
8843	d1	3074
8844	mt	3075
8845	dk	3075
8846	ss	3076
8847	c3	3076
8848	sl1	3077
8849	bf	3077
8850	dk	3077
8851	sl3	3077
8852	s2	3078
8853	fl	3078
8854	d2	3079
8855	bs	3079
8856	d1	3080
8857	bs	3080
8858	sl3	3081
8859	fl	3081
8860	pt	3081
8861	wc	3081
8862	sl2	3081
8863	mt	3081
8864	dk	3081
8865	sl3	3081
8866	pt	3081
8867	c3	3082
8868	s2	3082
8869	ts	3082
8870	c2	3082
8871	c3	3082
8872	pt	3083
8873	sl1	3083
8874	c1	3083
8875	c2	3083
8876	wc	3083
8877	mt	3084
8878	bf	3084
8879	c3	3084
8880	fl	3084
8881	c3	3084
8882	s1	3085
8883	b	3085
8884	mt	3086
8885	d3	3086
8886	sl3	3086
8887	fl	3086
8888	d3	3086
8889	bs	3086
8890	s1	3086
8891	c3	3087
8892	d1	3087
8893	ts	3087
8894	wc	3087
8895	sl2	3087
8896	bf	3087
8897	mt	3088
8898	sl1	3088
8899	sl1	3088
8900	wc	3088
8901	b	3088
8902	ms	3088
8903	s1	3088
8904	fl	3089
8905	dk	3089
8906	s1	3090
8907	d3	3090
8908	c1	3090
8909	b	3090
8910	s2	3090
8911	ms	3090
8912	bs	3090
8913	c1	3091
8914	wc	3091
8915	c1	3092
8916	s2	3092
8917	c3	3093
8918	ts	3093
8919	d2	3093
8920	mt	3093
8921	b	3093
8922	s1	3094
8923	c1	3094
8924	ts	3095
8925	d1	3095
8926	d3	3096
8927	ts	3096
8928	d3	3097
8929	d2	3097
8930	d1	3097
8931	s1	3097
8932	sl3	3097
8933	fl	3098
8934	ts	3098
8935	ss	3098
8936	d2	3098
8937	c2	3098
8938	bs	3098
8939	c2	3098
8940	c2	3099
8941	sl1	3099
8942	bf	3100
8943	bs	3100
8944	sl3	3101
8945	wc	3101
8946	c3	3102
8947	sl2	3103
8948	ts	3103
8949	bf	3103
8950	bf	3103
8951	fl	3103
8952	c1	3104
8953	sl3	3104
8954	fl	3105
8955	mt	3105
8956	sl3	3106
8957	s2	3106
8958	ms	3106
8959	b	3106
8960	s2	3106
8961	sl1	3106
8962	ss	3106
8963	sl2	3107
8964	ss	3107
8965	c2	3107
8966	c3	3107
8967	d2	3107
8968	s1	3107
8969	mt	3107
8970	ss	3107
8971	wc	3107
8972	b	3108
8973	wc	3108
8974	c1	3109
8975	bf	3109
8976	d3	3109
8977	b	3109
8978	c2	3109
