itemSoldId	productSoldId	compId	qty	unitId
35062	9424	11	1	3
35063	9425	37	1	3
35064	9425	55	1	3
35065	9426	56	20	1
35066	9426	38	1	3
35067	9426	46	1	3
35068	9426	47	1	3
35069	9426	42	1	3
35070	9427	38	1	3
35071	9427	40	1	3
35072	9427	52	1	3
35073	9428	37	1	3
35074	9428	55	1	3
35075	9429	56	18	1
35076	9429	41	1	3
35077	9429	46	1	3
35078	9429	43	1	3
35079	9430	56	20	1
35080	9430	38	1	3
35081	9430	46	1	3
35082	9430	47	1	3
35083	9430	42	1	3
35084	9431	21	1.5	1
35085	9431	11	1	3
35086	9431	72	4	1
35087	9431	35	1	3
35088	9431	38	1	3
35089	9431	40	1	3
35090	9431	71	1	3
35091	9432	56	20	1
35092	9432	38	1	3
35093	9432	46	1	3
35094	9432	47	1	3
35095	9432	42	1	3
35096	9433	38	1	3
35097	9433	40	1	3
35098	9433	52	1	3
35099	9434	56	18	1
35100	9434	41	1	3
35101	9434	46	1	3
35102	9434	43	1	3
35103	9435	37	1	3
35104	9435	54	1	3
35105	9436	41	1	3
35106	9436	46	1	3
35107	9436	43	1	3
35108	9437	56	12	1
35109	9437	38	1	3
35110	9437	44	1	3
35111	9437	45	1	3
35112	9437	42	1	3
35113	9438	56	32	1
35114	9438	38	1	3
35115	9438	48	1	3
35116	9438	49	1	3
35117	9438	43	1	3
35118	9439	70	1	3
35119	9440	21	1.5	1
35120	9440	38	1	3
35121	9440	40	1	3
35122	9440	52	1	3
35123	9440	11	1	3
35124	9441	56	18	1
35125	9441	41	1	3
35126	9441	46	1	3
35127	9441	43	1	3
35128	9442	56	32	1
35129	9442	38	1	3
35130	9442	48	1	3
35131	9442	49	1	3
35132	9442	43	1	3
35133	9443	70	1	3
35134	9444	70	1	3
35135	9445	21	1.5	1
35136	9445	11	1	3
35137	9445	72	4	1
35138	9445	35	1	3
35139	9445	38	1	3
35140	9445	40	1	3
35141	9445	71	1	3
35142	9446	56	20	1
35143	9446	38	1	3
35144	9446	46	1	3
35145	9446	47	1	3
35146	9446	42	1	3
35147	9447	56	32	1
35148	9447	38	1	3
35149	9447	48	1	3
35150	9447	49	1	3
35151	9447	43	1	3
35152	9448	21	1.5	1
35153	9448	11	1	3
35154	9448	72	4	1
35155	9448	35	1	3
35156	9448	38	1	3
35157	9448	40	1	3
35158	9448	71	1	3
35159	9449	38	1	3
35160	9449	40	1	3
35161	9449	51	1	3
35162	9450	70	1	3
35163	9451	38	1	3
35164	9451	40	1	3
35165	9451	51	1	3
35166	9452	38	1	3
35167	9452	40	1	3
35168	9452	51	1	3
35169	9453	38	1	3
35170	9453	41	1	3
35171	9453	46	1	3
35172	9453	47	1	3
35173	9453	43	1	3
35174	9453	64	0.75	4
35175	9454	8	1.5	1
35176	9454	15	1.5	1
35177	9454	21	1.5	1
35178	9454	34	1	3
35179	9454	38	1	3
35180	9454	40	1	3
35181	9454	71	1	3
35182	9454	11	1	3
35183	9455	38	1	3
35184	9455	40	1	3
35185	9455	52	1	3
35186	9457	8	1.5	1
35187	9457	15	1.5	1
35188	9457	21	1.5	1
35189	9457	11	1	3
35190	9457	33	4	1
35191	9457	72	4	1
35192	9457	73	4	1
35193	9457	38	1	3
35194	9457	40	1	3
35195	9457	71	1	3
35196	9458	37	1	3
35197	9458	54	1	3
35198	9459	38	1	3
35199	9459	40	1	3
35200	9459	52	1	3
35201	9460	38	1	3
35202	9460	40	1	3
35203	9460	51	1	3
35204	9461	38	1	3
35205	9461	41	1	3
35206	9461	46	1	3
35207	9461	47	1	3
35208	9461	43	1	3
35209	9461	64	0.75	4
35210	9462	56	18	1
35211	9462	41	1	3
35212	9462	46	1	3
35213	9462	43	1	3
35214	9463	56	20	1
35215	9463	38	1	3
35216	9463	46	1	3
35217	9463	47	1	3
35218	9463	42	1	3
35219	9464	56	20	1
35220	9464	38	1	3
35221	9464	46	1	3
35222	9464	47	1	3
35223	9464	42	1	3
35224	9465	38	1	3
35225	9465	40	1	3
35226	9465	51	1	3
35227	9466	21	1	1
35228	9466	38	1	3
35229	9466	40	1	3
35230	9466	51	1	3
35231	9466	11	1	3
35232	9467	56	12	1
35233	9467	38	1	3
35234	9467	44	1	3
35235	9467	45	1	3
35236	9467	42	1	3
35237	9468	56	18	1
35238	9468	41	1	3
35239	9468	46	1	3
35240	9468	43	1	3
35241	9469	37	1	3
35242	9469	53	1	3
35243	9470	56	20	1
35244	9470	38	1	3
35245	9470	46	1	3
35246	9470	47	1	3
35247	9470	42	1	3
35248	9471	38	1	3
35249	9471	41	1	3
35250	9471	46	1	3
35251	9471	47	1	3
35252	9471	43	1	3
35253	9471	64	0.75	4
35254	9472	56	12	1
35255	9472	38	1	3
35256	9472	44	1	3
35257	9472	45	1	3
35258	9472	42	1	3
35259	9473	37	1	3
35260	9473	54	1	3
35261	9474	37	1	3
35262	9474	54	1	3
35263	9475	8	1.5	1
35264	9475	15	1.5	1
35265	9475	21	1.5	1
35266	9475	11	1	3
35267	9475	33	4	1
35268	9475	72	4	1
35269	9475	73	4	1
35270	9475	38	1	3
35271	9475	40	1	3
35272	9475	71	1	3
35273	9477	8	1.5	1
35274	9477	15	1.5	1
35275	9477	21	1.5	1
35276	9477	34	1	3
35277	9477	38	1	3
35278	9477	40	1	3
35279	9477	71	1	3
35280	9477	11	1	3
35281	9478	38	1	3
35282	9478	41	1	3
35283	9478	46	1	3
35284	9478	47	1	3
35285	9478	43	1	3
35286	9478	64	0.75	4
35287	9479	56	12	1
35288	9479	38	1	3
35289	9479	44	1	3
35290	9479	45	1	3
35291	9479	42	1	3
35292	9480	8	1.5	1
35293	9480	15	1.5	1
35294	9480	21	1.5	1
35295	9480	11	1	3
35296	9480	33	4	1
35297	9480	72	4	1
35298	9480	73	4	1
35299	9480	38	1	3
35300	9480	40	1	3
35301	9480	71	1	3
35302	9481	8	1.5	1
35303	9481	15	1.5	1
35304	9481	21	1.5	1
35305	9481	34	1	3
35306	9481	38	1	3
35307	9481	40	1	3
35308	9481	71	1	3
35309	9481	11	1	3
35310	9483	41	1	3
35311	9483	46	1	3
35312	9483	43	1	3
35313	9486	56	18	1
35314	9486	41	1	3
35315	9486	46	1	3
35316	9486	43	1	3
35317	9487	70	1	3
35318	9488	56	12	1
35319	9488	38	1	3
35320	9488	44	1	3
35321	9488	45	1	3
35322	9488	42	1	3
35323	9489	38	1	3
35324	9489	40	1	3
35325	9489	52	1	3
35326	9491	21	1.5	1
35327	9491	38	1	3
35328	9491	40	1	3
35329	9491	52	1	3
35330	9491	11	1	3
35331	9492	41	1	3
35332	9492	46	1	3
35333	9492	43	1	3
35334	9493	8	1.5	1
35335	9493	12	1.5	1
35336	9493	15	1.5	1
35337	9493	21	1.5	1
35338	9493	11	1	3
35339	9493	38	1	3
35340	9493	40	1	3
35341	9493	71	1	3
35342	9494	37	1	3
35343	9494	55	1	3
35344	9495	70	1	3
35345	9496	56	20	1
35346	9496	38	1	3
35347	9496	46	1	3
35348	9496	47	1	3
35349	9496	42	1	3
35350	9497	56	12	1
35351	9497	38	1	3
35352	9497	44	1	3
35353	9497	45	1	3
35354	9497	42	1	3
35355	9498	37	1	3
35356	9498	53	1	3
35357	9499	21	1.5	1
35358	9499	11	1	3
35359	9499	72	4	1
35360	9499	35	1	3
35361	9499	38	1	3
35362	9499	40	1	3
35363	9499	71	1	3
35364	9500	37	1	3
35365	9500	54	1	3
35366	9501	37	1	3
35367	9501	54	1	3
35368	9502	70	1	3
35369	9503	21	1.5	1
35370	9503	38	1	3
35371	9503	40	1	3
35372	9503	52	1	3
35373	9503	11	1	3
35374	9504	37	1	3
35375	9504	54	1	3
35376	9505	38	1	3
35377	9505	41	1	3
35378	9505	46	1	3
35379	9505	47	1	3
35380	9505	43	1	3
35381	9505	64	0.75	4
35382	9506	56	12	1
35383	9506	38	1	3
35384	9506	44	1	3
35385	9506	45	1	3
35386	9506	42	1	3
35387	9507	21	1.5	1
35388	9507	11	1	3
35389	9507	72	4	1
35390	9507	35	1	3
35391	9507	38	1	3
35392	9507	40	1	3
35393	9507	71	1	3
35394	9508	8	1.5	1
35395	9508	15	1.5	1
35396	9508	21	1.5	1
35397	9508	11	1	3
35398	9508	33	4	1
35399	9508	72	4	1
35400	9508	73	4	1
35401	9508	38	1	3
35402	9508	40	1	3
35403	9508	71	1	3
35404	9509	38	1	3
35405	9509	41	1	3
35406	9509	46	1	3
35407	9509	47	1	3
35408	9509	43	1	3
35409	9509	64	0.75	4
35410	9510	56	32	1
35411	9510	38	1	3
35412	9510	48	1	3
35413	9510	49	1	3
35414	9510	43	1	3
35415	9511	38	1	3
35416	9511	40	1	3
35417	9511	50	1	3
35418	9512	21	1.5	1
35419	9512	11	1	3
35420	9512	72	4	1
35421	9512	35	1	3
35422	9512	38	1	3
35423	9512	40	1	3
35424	9512	71	1	3
35425	9513	38	1	3
35426	9513	41	1	3
35427	9513	46	1	3
35428	9513	47	1	3
35429	9513	43	1	3
35430	9513	64	0.75	4
35431	9515	21	1	1
35432	9515	38	1	3
35433	9515	40	1	3
35434	9515	51	1	3
35435	9515	11	1	3
35436	9516	8	1.5	1
35437	9516	12	1.5	1
35438	9516	15	1.5	1
35439	9516	21	1.5	1
35440	9516	11	1	3
35441	9516	38	1	3
35442	9516	40	1	3
35443	9516	71	1	3
35444	9517	70	1	3
35445	9518	70	1	3
35446	9519	37	1	3
35447	9519	55	1	3
35448	9520	38	1	3
35449	9520	40	1	3
35450	9520	51	1	3
35451	9521	38	1	3
35452	9521	40	1	3
35453	9521	52	1	3
35454	9522	56	12	1
35455	9522	38	1	3
35456	9522	44	1	3
35457	9522	45	1	3
35458	9522	42	1	3
35459	9523	8	1.5	1
35460	9523	15	1.5	1
35461	9523	21	1.5	1
35462	9523	11	1	3
35463	9523	33	4	1
35464	9523	72	4	1
35465	9523	73	4	1
35466	9523	38	1	3
35467	9523	40	1	3
35468	9523	71	1	3
35469	9524	56	12	1
35470	9524	38	1	3
35471	9524	44	1	3
35472	9524	45	1	3
35473	9524	42	1	3
35474	9525	56	18	1
35475	9525	41	1	3
35476	9525	46	1	3
35477	9525	43	1	3
35478	9526	38	1	3
35479	9526	40	1	3
35480	9526	52	1	3
35481	9527	8	1.5	1
35482	9527	15	1.5	1
35483	9527	21	1.5	1
35484	9527	34	1	3
35485	9527	38	1	3
35486	9527	40	1	3
35487	9527	71	1	3
35488	9527	11	1	3
35489	9528	8	1.5	1
35490	9528	12	1.5	1
35491	9528	15	1.5	1
35492	9528	21	1.5	1
35493	9528	11	1	3
35494	9528	38	1	3
35495	9528	40	1	3
35496	9528	71	1	3
35497	9529	38	1	3
35498	9529	41	1	3
35499	9529	46	1	3
35500	9529	47	1	3
35501	9529	43	1	3
35502	9529	64	0.75	4
35503	9530	8	1.5	1
35504	9530	15	1.5	1
35505	9530	21	1.5	1
35506	9530	11	1	3
35507	9530	33	4	1
35508	9530	72	4	1
35509	9530	73	4	1
35510	9530	38	1	3
35511	9530	40	1	3
35512	9530	71	1	3
35513	9531	21	1.5	1
35514	9531	38	1	3
35515	9531	40	1	3
35516	9531	52	1	3
35517	9531	11	1	3
35518	9532	8	1.5	1
35519	9532	15	1.5	1
35520	9532	21	1.5	1
35521	9532	34	1	3
35522	9532	38	1	3
35523	9532	40	1	3
35524	9532	71	1	3
35525	9532	11	1	3
35526	9533	8	1.5	1
35527	9533	12	1.5	1
35528	9533	15	1.5	1
35529	9533	21	1.5	1
35530	9533	11	1	3
35531	9533	38	1	3
35532	9533	40	1	3
35533	9533	71	1	3
35534	9534	70	1	3
35535	9536	37	1	3
35536	9536	54	1	3
35537	9537	38	1	3
35538	9537	40	1	3
35539	9537	52	1	3
35540	9538	37	1	3
35541	9538	53	1	3
35542	9539	8	1.5	1
35543	9539	15	1.5	1
35544	9539	21	1.5	1
35545	9539	11	1	3
35546	9539	33	4	1
35547	9539	72	4	1
35548	9539	73	4	1
35549	9539	38	1	3
35550	9539	40	1	3
35551	9539	71	1	3
35552	9540	56	20	1
35553	9540	38	1	3
35554	9540	46	1	3
35555	9540	47	1	3
35556	9540	42	1	3
35557	9541	38	1	3
35558	9541	40	1	3
35559	9541	52	1	3
35560	9542	21	1	1
35561	9542	38	1	3
35562	9542	40	1	3
35563	9542	51	1	3
35564	9542	11	1	3
35565	9543	37	1	3
35566	9543	54	1	3
35567	9544	8	1.5	1
35568	9544	15	1.5	1
35569	9544	21	1.5	1
35570	9544	34	1	3
35571	9544	38	1	3
35572	9544	40	1	3
35573	9544	71	1	3
35574	9544	11	1	3
35575	9545	8	1.5	1
35576	9545	15	1.5	1
35577	9545	21	1.5	1
35578	9545	11	1	3
35579	9545	33	4	1
35580	9545	72	4	1
35581	9545	73	4	1
35582	9545	38	1	3
35583	9545	40	1	3
35584	9545	71	1	3
35585	9546	38	1	3
35586	9546	40	1	3
35587	9546	52	1	3
35588	9547	38	1	3
35589	9547	41	1	3
35590	9547	46	1	3
35591	9547	47	1	3
35592	9547	43	1	3
35593	9547	64	0.75	4
35594	9548	37	1	3
35595	9548	53	1	3
35596	9549	37	1	3
35597	9549	54	1	3
35598	9550	21	1.5	1
35599	9550	11	1	3
35600	9550	72	4	1
35601	9550	35	1	3
35602	9550	38	1	3
35603	9550	40	1	3
35604	9550	71	1	3
35605	9552	21	1	1
35606	9552	38	1	3
35607	9552	40	1	3
35608	9552	51	1	3
35609	9552	11	1	3
35610	9553	41	1	3
35611	9553	46	1	3
35612	9553	43	1	3
35613	9554	8	1.5	1
35614	9554	12	1.5	1
35615	9554	15	1.5	1
35616	9554	21	1.5	1
35617	9554	11	1	3
35618	9554	38	1	3
35619	9554	40	1	3
35620	9554	71	1	3
35621	9555	56	20	1
35622	9555	38	1	3
35623	9555	46	1	3
35624	9555	47	1	3
35625	9555	42	1	3
35626	9556	21	1.5	1
35627	9556	38	1	3
35628	9556	40	1	3
35629	9556	52	1	3
35630	9556	11	1	3
35631	9557	41	1	3
35632	9557	46	1	3
35633	9557	43	1	3
35634	9558	38	1	3
35635	9558	41	1	3
35636	9558	46	1	3
35637	9558	47	1	3
35638	9558	43	1	3
35639	9558	64	0.75	4
35640	9559	56	32	1
35641	9559	38	1	3
35642	9559	48	1	3
35643	9559	49	1	3
35644	9559	43	1	3
35645	9560	21	1	1
35646	9560	38	1	3
35647	9560	40	1	3
35648	9560	51	1	3
35649	9560	11	1	3
35650	9561	37	1	3
35651	9561	54	1	3
35652	9562	38	1	3
35653	9562	40	1	3
35654	9562	50	1	3
35655	9563	21	1.5	1
35656	9563	11	1	3
35657	9563	72	4	1
35658	9563	35	1	3
35659	9563	38	1	3
35660	9563	40	1	3
35661	9563	71	1	3
35662	9564	56	32	1
35663	9564	38	1	3
35664	9564	48	1	3
35665	9564	49	1	3
35666	9564	43	1	3
35667	9565	56	18	1
35668	9565	41	1	3
35669	9565	46	1	3
35670	9565	43	1	3
35671	9566	56	18	1
35672	9566	41	1	3
35673	9566	46	1	3
35674	9566	43	1	3
35675	9568	41	1	3
35676	9568	46	1	3
35677	9568	43	1	3
35678	9569	21	1.5	1
35679	9569	38	1	3
35680	9569	40	1	3
35681	9569	52	1	3
35682	9569	11	1	3
35683	9570	38	1	3
35684	9570	40	1	3
35685	9570	50	1	3
35686	9571	38	1	3
35687	9571	41	1	3
35688	9571	46	1	3
35689	9571	47	1	3
35690	9571	43	1	3
35691	9571	64	0.75	4
35692	9572	37	1	3
35693	9572	54	1	3
35694	9574	37	1	3
35695	9574	55	1	3
35696	9575	37	1	3
35697	9575	54	1	3
35698	9577	21	1	1
35699	9577	38	1	3
35700	9577	40	1	3
35701	9577	51	1	3
35702	9577	11	1	3
35703	9578	8	1.5	1
35704	9578	12	1.5	1
35705	9578	15	1.5	1
35706	9578	21	1.5	1
35707	9578	11	1	3
35708	9578	38	1	3
35709	9578	40	1	3
35710	9578	71	1	3
35711	9579	8	1.5	1
35712	9579	15	1.5	1
35713	9579	21	1.5	1
35714	9579	34	1	3
35715	9579	38	1	3
35716	9579	40	1	3
35717	9579	71	1	3
35718	9579	11	1	3
35719	9580	56	32	1
35720	9580	38	1	3
35721	9580	48	1	3
35722	9580	49	1	3
35723	9580	43	1	3
35724	9581	37	1	3
35725	9581	54	1	3
35726	9582	38	1	3
35727	9582	41	1	3
35728	9582	46	1	3
35729	9582	47	1	3
35730	9582	43	1	3
35731	9582	64	0.75	4
35732	9583	8	1.5	1
35733	9583	12	1.5	1
35734	9583	15	1.5	1
35735	9583	21	1.5	1
35736	9583	11	1	3
35737	9583	38	1	3
35738	9583	40	1	3
35739	9583	71	1	3
35740	9584	38	1	3
35741	9584	40	1	3
35742	9584	50	1	3
35743	9585	38	1	3
35744	9585	40	1	3
35745	9585	51	1	3
35746	9586	21	1.5	1
35747	9586	11	1	3
35748	9586	72	4	1
35749	9586	35	1	3
35750	9586	38	1	3
35751	9586	40	1	3
35752	9586	71	1	3
35753	9588	38	1	3
35754	9588	40	1	3
35755	9588	51	1	3
35756	9589	38	1	3
35757	9589	40	1	3
35758	9589	52	1	3
35759	9591	38	1	3
35760	9591	40	1	3
35761	9591	51	1	3
35762	9592	37	1	3
35763	9592	54	1	3
35764	9593	41	1	3
35765	9593	46	1	3
35766	9593	43	1	3
35767	9594	21	1.5	1
35768	9594	38	1	3
35769	9594	40	1	3
35770	9594	52	1	3
35771	9594	11	1	3
35772	9595	56	12	1
35773	9595	38	1	3
35774	9595	44	1	3
35775	9595	45	1	3
35776	9595	42	1	3
35777	9596	38	1	3
35778	9596	40	1	3
35779	9596	50	1	3
35780	9597	8	1.5	1
35781	9597	12	1.5	1
35782	9597	15	1.5	1
35783	9597	21	1.5	1
35784	9597	11	1	3
35785	9597	38	1	3
35786	9597	40	1	3
35787	9597	71	1	3
35788	9598	21	1.5	1
35789	9598	11	1	3
35790	9598	72	4	1
35791	9598	35	1	3
35792	9598	38	1	3
35793	9598	40	1	3
35794	9598	71	1	3
35795	9599	21	1.5	1
35796	9599	11	1	3
35797	9599	72	4	1
35798	9599	35	1	3
35799	9599	38	1	3
35800	9599	40	1	3
35801	9599	71	1	3
35802	9600	41	1	3
35803	9600	46	1	3
35804	9600	43	1	3
35805	9601	38	1	3
35806	9601	40	1	3
35807	9601	50	1	3
35808	9602	8	1.5	1
35809	9602	15	1.5	1
35810	9602	21	1.5	1
35811	9602	11	1	3
35812	9602	33	4	1
35813	9602	72	4	1
35814	9602	73	4	1
35815	9602	38	1	3
35816	9602	40	1	3
35817	9602	71	1	3
35818	9603	38	1	3
35819	9603	40	1	3
35820	9603	52	1	3
35821	9604	38	1	3
35822	9604	40	1	3
35823	9604	52	1	3
35824	9605	41	1	3
35825	9605	46	1	3
35826	9605	43	1	3
35827	9606	38	1	3
35828	9606	40	1	3
35829	9606	52	1	3
35830	9608	37	1	3
35831	9608	54	1	3
35832	9609	70	1	3
35833	9610	37	1	3
35834	9610	54	1	3
35835	9611	37	1	3
35836	9611	54	1	3
35837	9612	21	1.5	1
35838	9612	38	1	3
35839	9612	40	1	3
35840	9612	52	1	3
35841	9612	11	1	3
35842	9614	38	1	3
35843	9614	40	1	3
35844	9614	52	1	3
35845	9616	8	1.5	1
35846	9616	15	1.5	1
35847	9616	21	1.5	1
35848	9616	34	1	3
35849	9616	38	1	3
35850	9616	40	1	3
35851	9616	71	1	3
35852	9616	11	1	3
35853	9617	41	1	3
35854	9617	46	1	3
35855	9617	43	1	3
35856	9618	21	1.5	1
35857	9618	38	1	3
35858	9618	40	1	3
35859	9618	52	1	3
35860	9618	11	1	3
35861	9619	8	1.5	1
35862	9619	15	1.5	1
35863	9619	21	1.5	1
35864	9619	11	1	3
35865	9619	33	4	1
35866	9619	72	4	1
35867	9619	73	4	1
35868	9619	38	1	3
35869	9619	40	1	3
35870	9619	71	1	3
35871	9620	21	1	1
35872	9620	38	1	3
35873	9620	40	1	3
35874	9620	51	1	3
35875	9620	11	1	3
35876	9622	37	1	3
35877	9622	53	1	3
35878	9623	56	12	1
35879	9623	38	1	3
35880	9623	44	1	3
35881	9623	45	1	3
35882	9623	42	1	3
35883	9624	21	1.5	1
35884	9624	38	1	3
35885	9624	40	1	3
35886	9624	52	1	3
35887	9624	11	1	3
35888	9626	37	1	3
35889	9626	54	1	3
35890	9627	37	1	3
35891	9627	54	1	3
35892	9629	37	1	3
35893	9629	54	1	3
35894	9630	56	12	1
35895	9630	38	1	3
35896	9630	44	1	3
35897	9630	45	1	3
35898	9630	42	1	3
35899	9631	38	1	3
35900	9631	40	1	3
35901	9631	51	1	3
35902	9632	21	1.5	1
35903	9632	38	1	3
35904	9632	40	1	3
35905	9632	52	1	3
35906	9632	11	1	3
35907	9633	21	1	1
35908	9633	38	1	3
35909	9633	40	1	3
35910	9633	51	1	3
35911	9633	11	1	3
35912	9634	21	1.5	1
35913	9634	11	1	3
35914	9634	72	4	1
35915	9634	35	1	3
35916	9634	38	1	3
35917	9634	40	1	3
35918	9634	71	1	3
35919	9635	21	1.5	1
35920	9635	11	1	3
35921	9635	72	4	1
35922	9635	35	1	3
35923	9635	38	1	3
35924	9635	40	1	3
35925	9635	71	1	3
35926	9636	37	1	3
35927	9636	54	1	3
35928	9638	56	20	1
35929	9638	38	1	3
35930	9638	46	1	3
35931	9638	47	1	3
35932	9638	42	1	3
35933	9639	56	12	1
35934	9639	38	1	3
35935	9639	44	1	3
35936	9639	45	1	3
35937	9639	42	1	3
35938	9640	37	1	3
35939	9640	55	1	3
35940	9641	56	18	1
35941	9641	41	1	3
35942	9641	46	1	3
35943	9641	43	1	3
35944	9643	41	1	3
35945	9643	46	1	3
35946	9643	43	1	3
35947	9644	38	1	3
35948	9644	40	1	3
35949	9644	52	1	3
35950	9645	21	1.5	1
35951	9645	11	1	3
35952	9645	72	4	1
35953	9645	35	1	3
35954	9645	38	1	3
35955	9645	40	1	3
35956	9645	71	1	3
35957	9646	37	1	3
35958	9646	55	1	3
35959	9647	21	1.5	1
35960	9647	38	1	3
35961	9647	40	1	3
35962	9647	52	1	3
35963	9647	11	1	3
35964	9648	38	1	3
35965	9648	40	1	3
35966	9648	51	1	3
35967	9649	8	1.5	1
35968	9649	12	1.5	1
35969	9649	15	1.5	1
35970	9649	21	1.5	1
35971	9649	11	1	3
35972	9649	38	1	3
35973	9649	40	1	3
35974	9649	71	1	3
35975	9651	56	18	1
35976	9651	41	1	3
35977	9651	46	1	3
35978	9651	43	1	3
35979	9652	37	1	3
35980	9652	54	1	3
35981	9653	38	1	3
35982	9653	40	1	3
35983	9653	50	1	3
35984	9654	37	1	3
35985	9654	53	1	3
35986	9656	37	1	3
35987	9656	54	1	3
35988	9657	37	1	3
35989	9657	55	1	3
35990	9659	38	1	3
35991	9659	40	1	3
35992	9659	51	1	3
35993	9660	70	1	3
35994	9661	38	1	3
35995	9661	40	1	3
35996	9661	51	1	3
35997	9662	21	1.5	1
35998	9662	11	1	3
35999	9662	72	4	1
36000	9662	35	1	3
36001	9662	38	1	3
36002	9662	40	1	3
36003	9662	71	1	3
36004	9663	41	1	3
36005	9663	46	1	3
36006	9663	43	1	3
36007	9664	38	1	3
36008	9664	40	1	3
36009	9664	51	1	3
36010	9665	21	1	1
36011	9665	38	1	3
36012	9665	40	1	3
36013	9665	51	1	3
36014	9665	11	1	3
36015	9668	56	32	1
36016	9668	38	1	3
36017	9668	48	1	3
36018	9668	49	1	3
36019	9668	43	1	3
36020	9669	70	1	3
36021	9670	38	1	3
36022	9670	40	1	3
36023	9670	50	1	3
36024	9671	38	1	3
36025	9671	40	1	3
36026	9671	50	1	3
36027	9672	38	1	3
36028	9672	41	1	3
36029	9672	46	1	3
36030	9672	47	1	3
36031	9672	43	1	3
36032	9672	64	0.75	4
36033	9673	56	32	1
36034	9673	38	1	3
36035	9673	48	1	3
36036	9673	49	1	3
36037	9673	43	1	3
36038	9674	21	1	1
36039	9674	38	1	3
36040	9674	40	1	3
36041	9674	51	1	3
36042	9674	11	1	3
36043	9675	37	1	3
36044	9675	53	1	3
36045	9676	21	1.5	1
36046	9676	11	1	3
36047	9676	72	4	1
36048	9676	35	1	3
36049	9676	38	1	3
36050	9676	40	1	3
36051	9676	71	1	3
36052	9677	37	1	3
36053	9677	53	1	3
36054	9678	37	1	3
36055	9678	53	1	3
36056	9679	37	1	3
36057	9679	53	1	3
36058	9680	38	1	3
36059	9680	40	1	3
36060	9680	50	1	3
36061	9681	41	1	3
36062	9681	46	1	3
36063	9681	43	1	3
36064	9682	56	12	1
36065	9682	38	1	3
36066	9682	44	1	3
36067	9682	45	1	3
36068	9682	42	1	3
36069	9683	38	1	3
36070	9683	41	1	3
36071	9683	46	1	3
36072	9683	47	1	3
36073	9683	43	1	3
36074	9683	64	0.75	4
36075	9684	56	18	1
36076	9684	41	1	3
36077	9684	46	1	3
36078	9684	43	1	3
36079	9685	21	1.5	1
36080	9685	11	1	3
36081	9685	72	4	1
36082	9685	35	1	3
36083	9685	38	1	3
36084	9685	40	1	3
36085	9685	71	1	3
36086	9686	8	1.5	1
36087	9686	15	1.5	1
36088	9686	21	1.5	1
36089	9686	11	1	3
36090	9686	33	4	1
36091	9686	72	4	1
36092	9686	73	4	1
36093	9686	38	1	3
36094	9686	40	1	3
36095	9686	71	1	3
36096	9687	70	1	3
36097	9688	38	1	3
36098	9688	40	1	3
36099	9688	52	1	3
36100	9689	56	18	1
36101	9689	41	1	3
36102	9689	46	1	3
36103	9689	43	1	3
36104	9690	38	1	3
36105	9690	41	1	3
36106	9690	46	1	3
36107	9690	47	1	3
36108	9690	43	1	3
36109	9690	64	0.75	4
36110	9691	56	12	1
36111	9691	38	1	3
36112	9691	44	1	3
36113	9691	45	1	3
36114	9691	42	1	3
36115	9692	41	1	3
36116	9692	46	1	3
36117	9692	43	1	3
36118	9693	37	1	3
36119	9693	54	1	3
36120	9694	38	1	3
36121	9694	40	1	3
36122	9694	52	1	3
36123	9695	41	1	3
36124	9695	46	1	3
36125	9695	43	1	3
36126	9696	8	1.5	1
36127	9696	12	1.5	1
36128	9696	15	1.5	1
36129	9696	21	1.5	1
36130	9696	11	1	3
36131	9696	38	1	3
36132	9696	40	1	3
36133	9696	71	1	3
36134	9698	38	1	3
36135	9698	40	1	3
36136	9698	51	1	3
36137	9699	37	1	3
36138	9699	54	1	3
36139	9700	70	1	3
36140	9701	38	1	3
36141	9701	40	1	3
36142	9701	51	1	3
36143	9702	37	1	3
36144	9702	53	1	3
36145	9703	37	1	3
36146	9703	54	1	3
36147	9704	37	1	3
36148	9704	53	1	3
36149	9705	21	1	1
36150	9705	38	1	3
36151	9705	40	1	3
36152	9705	51	1	3
36153	9705	11	1	3
36154	9706	8	1.5	1
36155	9706	15	1.5	1
36156	9706	21	1.5	1
36157	9706	11	1	3
36158	9706	33	4	1
36159	9706	72	4	1
36160	9706	73	4	1
36161	9706	38	1	3
36162	9706	40	1	3
36163	9706	71	1	3
36164	9707	56	32	1
36165	9707	38	1	3
36166	9707	48	1	3
36167	9707	49	1	3
36168	9707	43	1	3
36169	9709	38	1	3
36170	9709	40	1	3
36171	9709	51	1	3
36172	9710	37	1	3
36173	9710	55	1	3
36174	9711	56	18	1
36175	9711	41	1	3
36176	9711	46	1	3
36177	9711	43	1	3
36178	9712	37	1	3
36179	9712	55	1	3
36180	9713	37	1	3
36181	9713	54	1	3
36182	9714	37	1	3
36183	9714	54	1	3
36184	9716	37	1	3
36185	9716	55	1	3
36186	9717	37	1	3
36187	9717	54	1	3
36188	9718	56	12	1
36189	9718	38	1	3
36190	9718	44	1	3
36191	9718	45	1	3
36192	9718	42	1	3
36193	9719	38	1	3
36194	9719	40	1	3
36195	9719	52	1	3
36196	9720	8	1.5	1
36197	9720	15	1.5	1
36198	9720	21	1.5	1
36199	9720	11	1	3
36200	9720	33	4	1
36201	9720	72	4	1
